Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option1 Linked To,Option2 Name,Option2 Value,Option2 Linked To,Option3 Name,Option3 Value,Option3 Linked To,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Unit Price Total Measure,Unit Price Total Measure Unit,Unit Price Base Measure,Unit Price Base Measure Unit,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Accessory size (product.metafields.shopify.accessory-size),Age group (product.metafields.shopify.age-group),Care instructions (product.metafields.shopify.care-instructions),Clothing features (product.metafields.shopify.clothing-features),Color (product.metafields.shopify.color-pattern),Dress occasion (product.metafields.shopify.dress-occasion),Dress style (product.metafields.shopify.dress-style),Fabric (product.metafields.shopify.fabric),Fit (product.metafields.shopify.fit),Headwear features (product.metafields.shopify.headwear-features),Neckline (product.metafields.shopify.neckline),Pants length type (product.metafields.shopify.pants-length-type),Size (product.metafields.shopify.size),Skirt/Dress length type (product.metafields.shopify.skirt-dress-length-type),Sleeve length type (product.metafields.shopify.sleeve-length-type),Swimwear features (product.metafields.shopify.swimwear-features),Target gender (product.metafields.shopify.target-gender),Top length type (product.metafields.shopify.top-length-type),Complementary products (product.metafields.shopify--discovery--product_recommendation.complementary_products),Related products (product.metafields.shopify--discovery--product_recommendation.related_products),Related products settings (product.metafields.shopify--discovery--product_recommendation.related_products_display),Search product boosts (product.metafields.shopify--discovery--product_search_boost.queries),Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Status
ali-bottom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.zappstudios.us/_tmp/pecan-drop2-sq/3cf272102fb95ec5.jpg,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ali-bottom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.zappstudios.us/_tmp/pecan-drop2-sq/721c5a2433383ea1.jpg,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ali-bottom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.zappstudios.us/_tmp/pecan-drop2-sq/c5c6fa31747cdcbc.jpg,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ali-bottom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.zappstudios.us/_tmp/pecan-drop2-sq/6454f4a70d50d333.jpg,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ali-bottom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.zappstudios.us/_tmp/pecan-drop2-sq/e45c4e79496fa039.jpg,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ali-bottom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.zappstudios.us/_tmp/pecan-drop2-sq/b4f942d33d63181b.jpg,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ali-top-1,Ali (Top),"<p>The Ali top, available in Black and Blue. True to size. Premium Italian lycra, made in Europe. A luxury piece, true to size.</p>",Pecan Moon,Apparel & Accessories > Clothing > Pants,Bottoms,"Swimwear & Resortwear, drop-2-launch",false,Color,Black,,Size,S,,,,,ALI-TOP-BLACK-S,0.0,shopify,3,deny,manual,149.00,,true,true,,,,,,https://www.zappstudios.us/_tmp/pecan-drop2-sq/b4d9c41a0e29d561.jpg,1,,false,,,,adults,,,,,,,,,,,,,,,female,,,,,,https://www.zappstudios.us/_tmp/pecan-drop2-sq/b4d9c41a0e29d561.jpg,g,,,draft
ali-top-1,,,,,,,,Color,Black,,Size,M,,,,,ALI-TOP-BLACK-M,0.0,shopify,1,deny,manual,149.00,,true,true,,,,,,https://www.zappstudios.us/_tmp/pecan-drop2-sq/3cf272102fb95ec5.jpg,2,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.zappstudios.us/_tmp/pecan-drop2-sq/b4d9c41a0e29d561.jpg,g,,,
ali-top-1,,,,,,,,Color,Black,,Size,L,,,,,ALI-TOP-BLACK-L,0.0,shopify,3,deny,manual,149.00,,true,true,,,,,,https://www.zappstudios.us/_tmp/pecan-drop2-sq/721c5a2433383ea1.jpg,3,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.zappstudios.us/_tmp/pecan-drop2-sq/b4d9c41a0e29d561.jpg,g,,,
ali-top-1,,,,,,,,Color,Blue,,Size,S,,,,,ALI-TOP-BLUE-S,0.0,shopify,3,deny,manual,149.00,,true,true,,,,,,https://www.zappstudios.us/_tmp/pecan-drop2-sq/23517cee360ad6ae.jpg,4,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.zappstudios.us/_tmp/pecan-drop2-sq/8698140a2cb71d7d.jpg,g,,,
ali-top-1,,,,,,,,Color,Blue,,Size,M,,,,,ALI-TOP-BLUE-M,0.0,shopify,3,deny,manual,149.00,,true,true,,,,,,https://www.zappstudios.us/_tmp/pecan-drop2-sq/29d27e302da208f8.jpg,5,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.zappstudios.us/_tmp/pecan-drop2-sq/8698140a2cb71d7d.jpg,g,,,
ali-top-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.zappstudios.us/_tmp/pecan-drop2-sq/b2269f6b566164a6.jpg,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ali-top-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.zappstudios.us/_tmp/pecan-drop2-sq/8698140a2cb71d7d.jpg,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ali-top-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.zappstudios.us/_tmp/pecan-drop2-sq/6a87d322b698c7d4.jpg,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ali-top-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.zappstudios.us/_tmp/pecan-drop2-sq/7338164dbd61f6f3.jpg,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
callie-leather-shorts,Callie,"<p>Statement leather shorts in a clean, tailored cut. A bold investment piece that anchors any look. Materials: Leather. True to size.</p>",Pecan Moon,Apparel & Accessories > Clothing > Pants,Bottoms,"Swimwear & Resortwear, drop-2-launch",false,Size,S,,,,,,,,CALLIE-LEATHER-SHORTS-S,0.0,shopify,1,deny,manual,245.00,,true,true,,,,,,https://www.zappstudios.us/_tmp/pecan-drop2-sq/ec4e378d1c218e19.jpg,1,,false,,,,adults,,,,,,,,,,,,,,,female,,,,,,https://www.zappstudios.us/_tmp/pecan-drop2-sq/ec4e378d1c218e19.jpg,g,,,draft
callie-leather-shorts,,,,,,,,Size,M,,,,,,,,CALLIE-LEATHER-SHORTS-M,0.0,shopify,1,deny,manual,245.00,,true,true,,,,,,https://www.zappstudios.us/_tmp/pecan-drop2-sq/82d73668c0fda4c3.jpg,2,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.zappstudios.us/_tmp/pecan-drop2-sq/ec4e378d1c218e19.jpg,g,,,
callie-leather-shorts,,,,,,,,Size,L,,,,,,,,CALLIE-LEATHER-SHORTS-L,0.0,shopify,1,deny,manual,245.00,,true,true,,,,,,https://www.zappstudios.us/_tmp/pecan-drop2-sq/d912cc855580c1f7.jpg,3,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.zappstudios.us/_tmp/pecan-drop2-sq/ec4e378d1c218e19.jpg,g,,,
callie-leather-shorts,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.zappstudios.us/_tmp/pecan-drop2-sq/85d3a27c70399833.jpg,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
callie-leather-shorts,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.zappstudios.us/_tmp/pecan-drop2-sq/3090657f739d80f9.jpg,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
callie-leather-shorts,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.zappstudios.us/_tmp/pecan-drop2-sq/7758ff723c7dc939.jpg,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
callie-leather-shorts,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.zappstudios.us/_tmp/pecan-drop2-sq/7c99598b1ba45b16.jpg,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
callie-leather-shorts,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.zappstudios.us/_tmp/pecan-drop2-sq/46620eb1958b91f0.jpg,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
callie-leather-shorts,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.zappstudios.us/_tmp/pecan-drop2-sq/bcc34419fadff2db.jpg,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
callie-leather-shorts,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.zappstudios.us/_tmp/pecan-drop2-sq/644b198701dcfc9e.jpg,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
callie-leather-shorts,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.zappstudios.us/_tmp/pecan-drop2-sq/43e9dac8dfbc7e6c.jpg,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
callie-leather-shorts,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.zappstudios.us/_tmp/pecan-drop2-sq/45d4a85afd199b02.jpg,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
callie-leather-shorts,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.zappstudios.us/_tmp/pecan-drop2-sq/ce049585be5471e3.jpg,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
callie-leather-shorts,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.zappstudios.us/_tmp/pecan-drop2-sq/f6475b1b5b6b2c60.jpg,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
callie-leather-shorts,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.zappstudios.us/_tmp/pecan-drop2-sq/f47512ff0f03f4ec.jpg,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
callie-leather-shorts,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.zappstudios.us/_tmp/pecan-drop2-sq/36804b7152591127.jpg,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
callie-leather-shorts,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.zappstudios.us/_tmp/pecan-drop2-sq/b0861e229a9fc5e9.jpg,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
carla-bikini-bottom,Carla Bikini (Bottom),"<p>The matching black bikini bottom from Pecan Moon, cut for a flattering, true-to-size fit. Color: Black. Sold separately from the matching Carla bikini top. Premium Italian lycra, made in Europe. A luxury piece, true to size.</p>",Pecan Moon,Apparel & Accessories > Clothing > Swimwear,Swimwear,"Swimwear & Resortwear, drop-2-launch",false,Size,XS,,,,,,,,CARLA-BIKINI-BOTTOM-BLACK-XS,0.0,shopify,13,deny,manual,95.00,,true,true,,,,,,https://www.zappstudios.us/_tmp/pecan-drop2-sq/0f8659232aec6232.jpg,1,,false,,,,adults,,,,,,,,,,,,,,,female,,,,,,https://www.zappstudios.us/_tmp/pecan-drop2-sq/0f8659232aec6232.jpg,g,,,draft
carla-bikini-bottom,,,,,,,,Size,S,,,,,,,,CARLA-BIKINI-BOTTOM-BLACK-S,0.0,shopify,11,deny,manual,95.00,,true,true,,,,,,https://www.zappstudios.us/_tmp/pecan-drop2-sq/2ff1dcd2cd0405ba.jpg,2,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.zappstudios.us/_tmp/pecan-drop2-sq/0f8659232aec6232.jpg,g,,,
carla-bikini-bottom,,,,,,,,Size,M,,,,,,,,CARLA-BIKINI-BOTTOM-BLACK-M,0.0,shopify,22,deny,manual,95.00,,true,true,,,,,,https://www.zappstudios.us/_tmp/pecan-drop2-sq/5716e60980a9be41.jpg,3,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.zappstudios.us/_tmp/pecan-drop2-sq/0f8659232aec6232.jpg,g,,,
carla-bikini-bottom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.zappstudios.us/_tmp/pecan-drop2-sq/4150047731c4e356.jpg,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
carla-bikini-bottom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.zappstudios.us/_tmp/pecan-drop2-sq/8cddfa50087bd684.jpg,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
carla-bikini-bottom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.zappstudios.us/_tmp/pecan-drop2-sq/901745076bf20e9e.jpg,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
carla-bikini-bottom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.zappstudios.us/_tmp/pecan-drop2-sq/9c97eb28b915d3c1.jpg,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
carla-bikini-bottom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.zappstudios.us/_tmp/pecan-drop2-sq/1f876a8ea2d47937.jpg,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
carla-bikini-bottom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.zappstudios.us/_tmp/pecan-drop2-sq/00aa905fbe74b82b.jpg,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
carla-bikini-bottom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.zappstudios.us/_tmp/pecan-drop2-sq/bc94541c54ba93af.jpg,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
carla-bikini-bottom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.zappstudios.us/_tmp/pecan-drop2-sq/a6b9725120e488b1.jpg,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
carla-bikini-top,Carla Bikini (Top),"<p>A sleek black bikini top from Pecan Moon, designed for an effortless, true-to-size fit. Color: Black. Sold separately from the matching Carla bikini bottom. Premium Italian lycra, made in Europe. A luxury piece, true to size.</p>",Pecan Moon,Apparel & Accessories > Clothing > Swimwear,Swimwear,"Swimwear & Resortwear, drop-2-launch",false,Size,XS,,,,,,,,CARLA-BIKINI-TOP-BLACK-XS,0.0,shopify,11,deny,manual,195.00,,true,true,,,,,,https://www.zappstudios.us/_tmp/pecan-drop2-sq/c8fb91b4759a0d7d.jpg,1,,false,,,,adults,,,,,,,,,,,,,,,female,,,,,,https://www.zappstudios.us/_tmp/pecan-drop2-sq/c8fb91b4759a0d7d.jpg,g,,,draft
carla-bikini-top,,,,,,,,Size,S,,,,,,,,CARLA-BIKINI-TOP-BLACK-S,0.0,shopify,8,deny,manual,195.00,,true,true,,,,,,https://www.zappstudios.us/_tmp/pecan-drop2-sq/bd57d6c3cd5c2237.jpg,2,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.zappstudios.us/_tmp/pecan-drop2-sq/c8fb91b4759a0d7d.jpg,g,,,
carla-bikini-top,,,,,,,,Size,M,,,,,,,,CARLA-BIKINI-TOP-BLACK-M,0.0,shopify,20,deny,manual,195.00,,true,true,,,,,,https://www.zappstudios.us/_tmp/pecan-drop2-sq/05a526964a7d6d41.jpg,3,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.zappstudios.us/_tmp/pecan-drop2-sq/c8fb91b4759a0d7d.jpg,g,,,
carla-bikini-top,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.zappstudios.us/_tmp/pecan-drop2-sq/4b1b78b3fad4b0ba.jpg,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
carla-bikini-top,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.zappstudios.us/_tmp/pecan-drop2-sq/5a3a8aac0b7275d9.jpg,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
carla-bikini-top,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.zappstudios.us/_tmp/pecan-drop2-sq/d7bf3b297068a7bb.jpg,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
carla-bikini-top,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.zappstudios.us/_tmp/pecan-drop2-sq/576a193dc91d8884.jpg,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cassidy-bottom,Cassidy (Bottom),<p>The Cassidy swimsuit in pink. Made from premium Italian stretch fabric to move with you. Perfect for beach and holiday. Available in sizes S and M. True to size. Designed to pair with the matching Cassidy top (sold separately).</p>,Pecan Moon,Apparel & Accessories > Clothing > Swimwear,Swimwear,"Swimwear & Resortwear, drop-2-launch",false,Size,S,,,,,,,,CASSIDY-BOTTOM-PINK-S,0.0,shopify,2,deny,manual,80.00,,true,true,,,,,,https://www.zappstudios.us/_tmp/pecan-drop2-sq/425ceb1d16c02652.jpg,1,,false,,,,adults,,,,,,,,,,,,,,,female,,,,,,https://www.zappstudios.us/_tmp/pecan-drop2-sq/425ceb1d16c02652.jpg,g,,,draft
cassidy-bottom,,,,,,,,Size,M,,,,,,,,CASSIDY-BOTTOM-PINK-M,0.0,shopify,2,deny,manual,80.00,,true,true,,,,,,https://www.zappstudios.us/_tmp/pecan-drop2-sq/cbde689c46da749e.jpg,2,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.zappstudios.us/_tmp/pecan-drop2-sq/425ceb1d16c02652.jpg,g,,,
cassidy-bottom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.zappstudios.us/_tmp/pecan-drop2-sq/4b52705c513ba2b5.jpg,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cassidy-bottom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.zappstudios.us/_tmp/pecan-drop2-sq/7aa51d7aaf49ea90.jpg,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cassidy-bottom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.zappstudios.us/_tmp/pecan-drop2-sq/9ab1b91cb42f3bc2.jpg,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cassidy-bottom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.zappstudios.us/_tmp/pecan-drop2-sq/57d22541c10e1675.jpg,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cassidy-bottom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.zappstudios.us/_tmp/pecan-drop2-sq/4a4ed1a2c6adb49c.jpg,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cassidy-bottom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.zappstudios.us/_tmp/pecan-drop2-sq/e92a91d1ce647241.jpg,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cassidy-bottom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.zappstudios.us/_tmp/pecan-drop2-sq/4b478884ddbed0c3.jpg,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cassidy-bottom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.zappstudios.us/_tmp/pecan-drop2-sq/e58f600aafa05eb6.jpg,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cassidy-bottom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.zappstudios.us/_tmp/pecan-drop2-sq/786a522cf2fde076.jpg,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cassidy-top,Cassidy (Top),<p>The Cassidy swimsuit in pink. Made from premium Italian stretch fabric to move with you. Perfect for beach and holiday. Available in sizes S and M. True to size. Designed to pair with the matching Cassidy bottom (sold separately).</p>,Pecan Moon,Apparel & Accessories > Clothing > Swimwear,Swimwear,"Swimwear & Resortwear, drop-2-launch",false,Size,S,,,,,,,,CASSIDY-TOP-PINK-S,0.0,shopify,2,deny,manual,140.00,,true,true,,,,,,https://www.zappstudios.us/_tmp/pecan-drop2-sq/425ceb1d16c02652.jpg,1,,false,,,,adults,,,,,,,,,,,,,,,female,,,,,,https://www.zappstudios.us/_tmp/pecan-drop2-sq/425ceb1d16c02652.jpg,g,,,draft
cassidy-top,,,,,,,,Size,M,,,,,,,,CASSIDY-TOP-PINK-M,0.0,shopify,2,deny,manual,140.00,,true,true,,,,,,https://www.zappstudios.us/_tmp/pecan-drop2-sq/aaef515fd14b0d94.jpg,2,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.zappstudios.us/_tmp/pecan-drop2-sq/425ceb1d16c02652.jpg,g,,,
cassidy-top,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.zappstudios.us/_tmp/pecan-drop2-sq/137233efc440fe15.jpg,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cassidy-top,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.zappstudios.us/_tmp/pecan-drop2-sq/585e5b5e182e7df9.jpg,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cassidy-top,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.zappstudios.us/_tmp/pecan-drop2-sq/94536b3e56ef8bde.jpg,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cassidy-top,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.zappstudios.us/_tmp/pecan-drop2-sq/7c67231f7de11bd4.jpg,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cherry,Cherry,"<p>The Cherry bottoms in multicolor. Designed for an easy, flattering fit. Available in size S/M.</p>",Pecan Moon,Apparel & Accessories > Clothing > Pants,Bottoms,"Swimwear & Resortwear, drop-2-launch",false,Size,S/M,,,,,,,,CHERRY-BLACK-SM,0.0,shopify,3,deny,manual,225.00,,true,true,,,,,,https://www.zappstudios.us/_tmp/pecan-drop2-sq/dbef32cbb9302080.jpg,1,,false,,,,adults,,,,,,,,,,,,,,,female,,,,,,https://www.zappstudios.us/_tmp/pecan-drop2-sq/dbef32cbb9302080.jpg,g,,,draft
cherry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.zappstudios.us/_tmp/pecan-drop2-sq/c6d460476ee24844.jpg,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cherry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.zappstudios.us/_tmp/pecan-drop2-sq/e2321fdd39298a28.jpg,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cherry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.zappstudios.us/_tmp/pecan-drop2-sq/dcffc2c29e92679f.jpg,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cherry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.zappstudios.us/_tmp/pecan-drop2-sq/a20fa3d6a5990d2d.jpg,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cherry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.zappstudios.us/_tmp/pecan-drop2-sq/ee05c6dde6704b2c.jpg,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cherry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.zappstudios.us/_tmp/pecan-drop2-sq/86a2d940076ba29e.jpg,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cherry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.zappstudios.us/_tmp/pecan-drop2-sq/96b0ec6e02abe917.jpg,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cherry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.zappstudios.us/_tmp/pecan-drop2-sq/a3f29c8334b610fd.jpg,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cherry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.zappstudios.us/_tmp/pecan-drop2-sq/86f2267b4d236c45.jpg,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cherry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.zappstudios.us/_tmp/pecan-drop2-sq/7d1f5ef33da4d72c.jpg,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cherry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.zappstudios.us/_tmp/pecan-drop2-sq/6053972c417dec99.jpg,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cherry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.zappstudios.us/_tmp/pecan-drop2-sq/eceb32abfb88a93e.jpg,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dixie-bottom,Dixie (Bottom),"<p>The matching Dixie Bottom from Pecan Moon in Light Gold. Color: Light Gold. Sold separately from the matching Dixie top. Premium Italian Lycra, made in Europe. A luxury piece, true to size.</p>",Pecan Moon,Apparel & Accessories > Clothing > Pants,Bottoms,"Swimwear & Resortwear, drop-2-launch",false,Size,S,,,,,,,,DIXIE-BOTTOM-LIGHT-S,0.0,shopify,1,deny,manual,95.00,,true,true,,,,,,https://www.zappstudios.us/_tmp/pecan-drop2-sq/f8bb973dfbec74dd.jpg,1,,false,,,,adults,,,,,,,,,,,,,,,female,,,,,,https://www.zappstudios.us/_tmp/pecan-drop2-sq/f8bb973dfbec74dd.jpg,g,,,draft
dixie-bottom,,,,,,,,Size,M,,,,,,,,DIXIE-BOTTOM-LIGHT-M,0.0,shopify,3,deny,manual,95.00,,true,true,,,,,,https://www.zappstudios.us/_tmp/pecan-drop2-sq/d65f33b6db068720.jpg,2,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.zappstudios.us/_tmp/pecan-drop2-sq/f8bb973dfbec74dd.jpg,g,,,
dixie-bottom,,,,,,,,Size,L,,,,,,,,DIXIE-BOTTOM-LIGHT-L,0.0,shopify,3,deny,manual,95.00,,true,true,,,,,,https://www.zappstudios.us/_tmp/pecan-drop2-sq/9b35d0c62f73aac1.jpg,3,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.zappstudios.us/_tmp/pecan-drop2-sq/f8bb973dfbec74dd.jpg,g,,,
dixie-bottom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.zappstudios.us/_tmp/pecan-drop2-sq/a109851a0f888424.jpg,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dixie-bottom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.zappstudios.us/_tmp/pecan-drop2-sq/15114ac0e1547a5b.jpg,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dixie-bottom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.zappstudios.us/_tmp/pecan-drop2-sq/48bb48d0d625b716.jpg,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dixie-bottom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.zappstudios.us/_tmp/pecan-drop2-sq/365c563292178ae5.jpg,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dixie-bottom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.zappstudios.us/_tmp/pecan-drop2-sq/ab4199618ce28451.jpg,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
